,Question,Answer,Source,Metadata,SuggestedQuestions,IsContextOnly,Prompts,QnaId,SourceDisplayName,n_tokens
266,25. 我是居家醫療之醫療照護人員，前往COVID-19居家隔離或居家檢疫期間者住所執行居家醫療時，應採取何種感染管制措施？,1.  您應先了解居家隔離或檢疫者之病況與主訴，確定其並非符合通報定義或相關疑似症狀(如發燒、 呼吸道症狀、嗅/味覺異常或不明原因腹瀉或肺炎)之情況後，再前往居家隔離或檢疫者處所執行居家醫療。\n2.  執行醫療照護時，應比照疑似COVID-19個案執行照護，依循標準防護措施、飛沫傳染、接觸傳染及空氣傳染防護措施之原則；在照護病人過程中，佩戴包括高效過濾口罩(N95或相當等級(含)以上口罩)、戴手套、隔離衣及護目裝備執行居家醫療。惟考量居家隔離、檢疫病人之感染風險較高，建議醫療照護人員應於提供照護前，進行1次抗原快篩，倘病人為「確診者符合檢驗解除隔離條件且距發病日3個月內」或「完成COVID-19疫苗基礎劑應接種劑次達14天(含)以上」，得免除篩檢。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],484,cdc,694
267,26. 我是醫療機構醫護人員，院內發生入院後才確診的COVID-19確定病例，我在何種情況下會被列為接觸者？,"*   自個案發病前3日起至隔離前，如有以下情形，將被列為密切接觸者:\n\n1.  曾經在無適當防護下，24小時內與確定病例有2公尺內近距離接觸累計達15分鐘（含）以上者，或；\n2.  曾經在無適當防護下，為確定病例執行會引發飛沫微粒的醫療處置（aerosol generating procedures, AGP）者，或；\n3.  詳細密切接觸者匡列原則請參考「醫院因應院內發生 COVID-19 確定病例之應變處置建議」辦理。",https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],485,cdc,380
268,27. 我是醫療機構醫護人員，院內發生入院後才確診的COVID-19確定病例，我被列為密切接觸者，後續該注意什麼？,*   經衛生單位調查結果，您可能與COVID-19個案有相當接觸，為了保護您和親友及大眾的健康與安全，將安排您居家或於指定場所隔離，並遵守以下規定：\n\n1.  留在家中（或衛生局指定範圍內），禁止外出，亦不得出境或出國。\n2.  如您是居家隔離者，應儘量與家人分開居住，如果同戶內有非隔離者，隔離者須於同一戶家中之獨立專用房間（含衛浴設備），「1人1室」進行隔離。\n3.  請於隔離期間，每日早/晚各量體溫一次、詳實記錄體溫及健康狀況，主動通報衛生局；衛生局應主動追蹤您的體溫紀錄。\n4.  請維持手部清潔，保持勤洗手習慣，原則上可以使用肥皂和清水或酒精性乾洗手液進行手部清潔。另應注意儘量不要用手直接碰觸眼睛、鼻子和嘴巴。手部接觸到呼吸道分泌物時，請用肥皂及清水搓手並澈底洗淨。\n5.  若有發燒、咳嗽、呼吸困難等症狀或其他任何身體不適，應主動與衛生局聯繫，由其安排就醫，並應全程佩戴口罩及採取適當防護措施，且禁止搭乘大眾運輸工具就醫。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],486,cdc,898
269,29. 我是醫療機構醫護人員，住院病患之陪病家屬及訪客來來去去，會不會有院內感染疑慮？,*   為避免醫院感染傳播風險、保障醫療照護工作人員及病人安全，並強化醫療機構感染管制，醫療機構應訂有病房門禁時間，門禁期間僅限持陪病證之陪病者於病室照護病人。每位住院病人長時間陪病人員(含看護、家屬等)以1人為原則；醫院得視情形調整，並訂定探病管制之相關配套措施，探病管制之例外情形如下：\n\n1.  病人實施手術、侵入性檢查或治療等，必須由家屬陪同，或基於法規需要家屬親自簽署同意書或文件。\n2.  急診、加護病房或安寧病房等特殊單位，因應病人病情說明之需要。\n3.  其他因病患病情惡化或醫療處置需要，或長時間住院病患等情形，經評估有必要探病且經醫療機構同意者。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],487,cdc,632
270,30. 緊急住院的病人於入院篩檢接受SARS-CoV-2檢驗後，該如何安置病人？,1.  有COVID-19疑似症狀、或有TOCC暴露風險、或醫師懷疑之病人：經SARS-CoV-2抗原快速檢驗陽性者，應儘速收治於專責病房/隔離病房，抗原快速檢驗陰性或未進行抗原快速檢驗而尚無核酸檢驗結果者，建議安置於緩衝病房或單人病室；最後再依核酸檢驗結果，視需要調整病人安置地點。\n2.  無COVID-19疑似症狀且無TOCC暴露風險之病人：若進行SARS-CoV-2抗原快速檢驗，檢驗結果陽性者應儘速收治於專責病房/隔離病房，檢驗結果陰性者，或未進行抗原快速檢驗而尚無核酸檢驗結果者，可採取原病室就地安置或收治於其他妥善規劃之病室；最後再依核酸檢驗結果，視需要調整病人安置地點，並持續監測健康狀況。,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],488,cdc,628
271,31. SARS-CoV-2抗原快速檢驗結果為陰性者，是否需進行自主健康管理？,1.  SARS-CoV-2抗原快速檢驗結果為陰性者，不需進行自主健康管理，惟仍需遵循「COVID-19採檢後應注意事項」。\n2.  SARS-CoV-2抗原快速檢驗或病毒核酸檢驗結果為陰性，僅能作為當下疾病狀態之判定，但無法排除其為已遭感染但尚在潛伏期之症狀前期（pre-symptomatic）之可能，因此仍應持續監測健康狀況。\n * 2018-07-29  最後更新日期 2022/4/22,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],489,cdc,326
272,2019年新型冠狀病毒要怎麼消毒?,一般的環境，如家具、廚房，消毒可以用1：50的稀釋漂白水（1000 ppm）。浴室或馬桶表面則應使用1：10的稀釋漂白水（5000 ppm）消毒。消毒應該每天一次，並使用當天泡製的漂白水。室內空氣則需靠良好的通風以維持空氣清潔。\n * 2018-07-29  最後更新日期 2021/1/13,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],490,cdc,243
273,如果一定要去有疫情的地區，要怎麼保護自己？,在當地期間，您應該落實相關防疫措施(請參考Q10)，並配合當地政府防疫政策；返國後，請依照政府當前防疫政策，落實居家檢疫等措施。\n * 2018-07-29  最後更新日期 2021/2/9,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],491,cdc,180
274,怎麼診斷2019新型冠狀病毒？,冠狀病毒不容易以組織培養方式分離出來。反轉錄即時聚合酶連鎖反應（RT-PCR）為人類冠狀病毒之檢驗首選，且可研究其流行病學與病毒演化。\n * 2018-07-29  最後更新日期 2020/2/15,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],492,cdc,176
275,要在哪裡可以看國內最新疫情變化及防疫建議？,"疾病管制署會以最快的時間更新國內疫情的消息並提供防疫的建議，請參考：\n[http://at.cdc.tw/1d505Z](http://at.cdc.tw/1d505Z ""國內疫情"") * 2018-07-29  最後更新日期 2020/1/31",https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],493,cdc,148
276,要在哪裡看到國際疫情？,"疾病管制署會以最快的時間更新國際疫情的消息，請參考：\n[http://at.cdc.tw/8099yV](http://at.cdc.tw/8099yV ""國際疫情"") * 2018-07-29  最後更新日期 2021/1/13",https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],494,cdc,127
277,2019新型冠狀病毒的潛伏期是多久？,潛伏期是從暴露病毒至可能發病的這段觀察時間，依據世界衛生組織，2019新型冠狀病毒感染之潛伏期平均為5至6天，可長達14天，但仍有極少數個案超過14天。\n * 2018-07-29  最後更新日期 2021/2/9,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],495,cdc,184
278,除了上呼吸道症狀，2019新型冠狀病毒感染者還可能有其他的症狀嗎？,目前已知罹患\nCOVID-19\n\n確診個案之臨床表現主為發燒、四肢無力，呼吸道症狀為主，重症個案可能出現呼吸困難並進展至嚴重肺炎、呼吸道窘迫症候群或多重器官衰竭、休克等。除上述症狀外，亦有部分個案可能出腸胃道症狀（多數以腹瀉症狀表現）或嗅覺、味覺喪失（或異常）等。\n * 2018-07-29  最後更新日期 2020/4/13,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],496,cdc,320
279,搭乘大眾交通工具的時候，需要擔心2019新型冠狀病毒感染嗎？,搭乘大眾交通工具時，佩戴口罩、盡可能維持適當社交距離、維持手部清潔、注意呼吸道及咳嗽禮節，並配合政府發布之防疫政策，詳細建議請參考「『COVID-19』」因應指引：大眾運輸」。\n * 2018-07-29  最後更新日期 2021/2/9,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],497,cdc,212
280,感染2019新型冠狀病毒要怎麼治療？,目前這個病毒感染後尚無特定有效藥物可供治療，建議依個案臨床症狀或病況，給予適當支持性醫療處置，會有成效。\n * 2018-07-29  最後更新日期 2021/1/13,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],498,cdc,151
281,我要怎麼預防感染2019新型冠狀病毒？,應避免直接接觸到疑似COVID-19個案帶有病毒之分泌物與預防其飛沫傳染。民眾相關預防措施包含：\n\n（1）關注並配合中央疫情中心最新公告防疫政策；（２）維持手部衛生習慣（尤其飯前與如廁後）、手部不清潔時不觸碰眼口鼻；（３）避免出入人潮擁擠、空氣不流通的公共場所，並維持社交距離（室外1 公尺，室內1.5公尺）或佩戴口罩；（4）搭乘交通工具遵守佩戴口罩與相關防疫措施；（5）減少探病與非緊急醫療需求而前往醫院；（６）居家檢疫、居家隔離或自主健康管理者，請遵守相關規範；（７）身體不適時請停止上班上課，先留在家中觀察、休息，需要就醫時請說明旅遊史、接觸史、職業以及周遭家人同事等是否有群聚。\n * 2018-07-29  最後更新日期 2021/12/29,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],499,cdc,684
282,感染2019新型冠狀病毒會有什麼症狀？會很嚴重嗎？,目前已知個案罹患新型冠狀病毒感染症狀之臨床表現為發燒、四肢無力，呼吸道症狀以乾咳為主，有些人可能出現呼吸困難、腸胃道症狀（多數以腹瀉症狀表現）或嗅覺、味覺喪失（或異常）等症狀。嚴重時可能進展至嚴重肺炎、呼吸道窘迫症候群或多重器官衰竭、休克等。 依據目前的流行病學資訊，患者大多數能康復，但也有死亡病例，死亡個案多具有潛在病史，如糖尿病、慢性肝病、腎功能不全、心血管疾病等。\n * 2018-07-29  最後更新日期 2021/1/18,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],500,cdc,454
283,2019新型冠狀病毒怎麼傳播？,一、根據目前證據顯示，當SARS-CoV-2感染者呼吸、說話、唱歌、運動、咳嗽或打噴嚏時，會釋放出含有病毒的大小不一飛沫顆粒，細小粒徑的飛沫核（droplet nuclei）可以在空氣中懸浮數分鐘至數小時，而較大粒徑的飛沫（Droplet）會快速地沉降，其飛行距離約為1公尺，可能停留在地面或物體表面，使病毒可以透過吸入、直接或間接接觸途徑傳播：\n\n1.  吸入帶有病毒的呼吸道飛沫及氣膠粒（aerosol）：在通風不良的室內密閉空間、從事體能活動或者提高聲量（如運動、喊叫或唱歌）、暴露時間長（通常大於15分鐘）等情形下，皆可能提高感染風險。感染者長時間待在室內，使室內空氣中的病毒濃度升高，即使距離感染者6英尺（約1.82公尺）以上，甚至只經過感染者離開不久的空間但沒和感染者接觸，都可能被傳染。\n2.  帶有病毒的飛沫直接噴濺於眼、口、鼻黏膜。\n3.  手部直接碰觸到帶有病毒的飛沫，或間接碰觸帶有病毒的物體表面，使手部遭受病毒汙染後，再碰觸眼、口、鼻黏膜。\n\n二、有部分動物的冠狀病毒會讓動物出現腹瀉症狀，可在糞便當中找到病毒，可能藉此造成病毒傳播。人類COVID-19病例亦可能自糞便檢出SARS-CoV-2核酸，但是否具傳染性，仍待研究證實。\n * 2018-07-29  最後更新日期 2021/12/20,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],501,cdc,1095
284,2019新型冠狀病毒是什麼？是怎麼被發現的？,這是2019年底在中國湖北省武漢市被發現的一個新的冠狀病毒。最初是世界衛生組織於2019年12月31日接獲報告，中國當局在湖北省武漢市發現40多人感染一種新的病毒。這病毒是一種之前沒有鑑定出來過的冠狀病毒，所以世界衛生組織暫時將之命名為2019新型冠狀病毒。 \n * 2018-07-29  最後更新日期 2021/1/13,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],502,cdc,272
285,動物的冠狀病毒感染會傳染給人類造成疾病嗎？怎麼傳給人類？,冠狀病毒會引起人類和脊椎動物的疾病，屬於人畜共通傳染疾病。大部分的人類冠狀病毒都是因為直接接觸到帶有病毒的分泌物或飛沫傳染為主。有部分動物的冠狀病毒會讓動物出現腹瀉症狀，可以在糞便當中找到病毒，因此也有可能藉由接觸到感染動物的糞便而傳播。\n\n2002年發現的嚴重急性呼吸道症候群（SARS）與接觸到冠狀病毒感染之麝香貓或蝙蝠等動物可能有關；2012年發現的中東呼吸症候群冠狀病毒感染症（MERS）與接觸駱駝或飲用駱駝奶有關。 \n * 2018-07-29  最後更新日期 2020/2/15,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],503,cdc,489
286,冠狀病毒會造成動物的疾病嗎？,除已知會感染人類的病毒以外，其他的動物包括蝙蝠、豬、牛、火雞、貓、狗、雪貂等都有可能感染特定的動物冠狀病毒。而且還有些零星的動物傳染給人類的報告。 \n * 2018-07-29  最後更新日期 2020/2/15,https://www.cdc.gov.tw/Category/QAPage/B5ttQxRgFUZlRFPS1dRliw,,[],False,[],504,cdc,180
